"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101091944";"HORIZON.2.4.4";"Advanced Materials";""
"101107449";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069259";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101135783";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135783";"HORIZON.2.4.3";"Emerging enabling technologies";""
"101076858";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101058699";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058699";"HORIZON.2.4.4";"Advanced Materials";""
"101046946";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046946";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057597";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057597";"HORIZON.2.4.4";"Advanced Materials";""
"101091644";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101091644";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101113313";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101122288";"HORIZON.2.5.2";"Energy Supply";""
"101122288";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101135656";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135656";"HORIZON.2.4.3";"Emerging enabling technologies";""
"101107093";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058422";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058422";"HORIZON.2.4.4";"Advanced Materials";""
"101155808";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101068936";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101087673";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105323";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101112379";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101112379";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101108316";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101135796";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135796";"HORIZON.2.4.2";"Key Digital Technologies";""
"101097326";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101077866";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101054658";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101115643";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101068547";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057162";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101081881";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101069118";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101105452";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079179";"HORIZON.4.1.2";"Twinning";""
"101079179";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101060834";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101092164";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101092164";"HORIZON.2.4.4";"Advanced Materials";""
"101081567";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101108180";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101101022";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101097815";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101157307";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101158666";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101106654";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101111429";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101081361";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101059532";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058310";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058310";"HORIZON.2.4.8";"Circular Industries";""
"101058310";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101106352";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101111194";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101095207";"HORIZON.1.3";"Research infrastructures";"true"
"101095207";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101059890";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101115788";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101112521";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101112521";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101137925";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"190181549";"HORIZON.3.1.2";"The Accelerator";""
"190181549";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101044468";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101070908";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101066960";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101106103";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063432";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101136094";"HORIZON.2.5.2";"Energy Supply";""
"101136094";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101136112";"HORIZON.2.5.2";"Energy Supply";""
"101136112";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075832";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101092211";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101092211";"HORIZON.2.4.4";"Advanced Materials";""
"101138397";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101138397";"HORIZON.2.4.4";"Advanced Materials";""
"101057901";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057901";"HORIZON.2.4.4";"Advanced Materials";""
"101058459";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058459";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091842";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091842";"HORIZON.2.4.4";"Advanced Materials";""
"101099620";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058054";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058054";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101111882";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101058142";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101105293";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101120555";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101120555";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101132290";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101132290";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101131231";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101104246";"HORIZON.2.5.9";"Energy Storage";""
"101104246";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101040850";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101107213";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101105123";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059785";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059785";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101107269";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101046424";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046424";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101113483";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101077526";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101066273";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101113553";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101077181";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101104814";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101040572";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101110882";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057992";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057992";"HORIZON.2.4.4";"Advanced Materials";""
"101054354";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101076639";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101042046";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101054704";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101070546";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070546";"HORIZON.2.4.2";"Key Digital Technologies";""
"101107225";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079773";"HORIZON.1.3";"Research infrastructures";"true"
"101079773";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101123255";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101040641";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101115204";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101040164";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101040669";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101123921";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101089040";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101040376";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101075451";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101066123";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101054731";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101145228";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101123041";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101117433";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101099699";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101071259";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101088504";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101068895";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056822";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056822";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056822";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101059528";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101149200";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101111472";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101091980";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101091980";"HORIZON.2.4.4";"Advanced Materials";""
"101059643";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101040193";"HORIZON.1.1";"European Research Council (ERC)";"true"
"190144355";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101076500";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101086360";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101137915";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101052587";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101135742";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135742";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101054338";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101106200";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101040480";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101097569";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101117424";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101079231";"HORIZON.4.1.2";"Twinning";""
"101079231";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101064251";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101103764";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101040681";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101131120";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066568";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101054558";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101109777";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101075507";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101124619";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101104947";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101116032";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101086367";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101076859";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101138967";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101075678";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101058981";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101054751";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101043969";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101113438";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101077243";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101072818";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101103885";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101054470";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101113343";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101064349";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101040197";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101099058";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101098216";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101064498";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101097824";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101109987";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059400";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062963";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101071843";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101045813";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101116417";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101135764";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135764";"HORIZON.2.4.2";"Key Digital Technologies";""
"101039339";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101069217";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105291";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101108087";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101082059";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101058756";"HORIZON.2.4.8";"Circular Industries";""
"101058756";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101105979";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101105511";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058595";"HORIZON.1.3";"Research infrastructures";"true"
"101058595";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101058595";"HORIZON.1.3.4";"Reinforcing European Research Infrastructure policy and International Cooperation";""
"101071560";"HORIZON.3.2";"European innovation ecosystems";"true"
"101068805";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101076914";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101129638";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101097688";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101105640";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072047";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101043272";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101120146";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066038";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067404";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101117274";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101106258";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101044892";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101107561";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101095012";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101131173";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066400";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101109728";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101107810";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"190117010";"HORIZON.3.1.2";"The Accelerator";""
"190117010";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101078281";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101103477";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101126078";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101125625";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101090287";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101090287";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101089234";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101071937";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101039452";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101136978";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070788";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101069707";"HORIZON.2.5.9";"Energy Storage";""
"101069707";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101103752";"HORIZON.2.5.9";"Energy Storage";""
"101103752";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101131513";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101131513";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101116722";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101125947";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101137585";"HORIZON.2.5.9";"Energy Storage";""
"101137585";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"190111595";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101102278";"HORIZON.2.5.9";"Energy Storage";""
"101102278";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
